source_row,label,binary_target,random_forest_prediction,traditional_prediction,random_forest_correct,traditional_correct
279081,DDoS,1,1,0,True,False
279087,DDoS,1,1,0,True,False
279108,BENIGN,0,0,1,True,False
279121,BENIGN,0,0,1,True,False
279123,DoS Hulk,1,1,0,True,False
279127,BENIGN,0,0,1,True,False
279128,BENIGN,0,0,1,True,False
279133,BENIGN,0,0,1,True,False
279156,BENIGN,0,0,1,True,False
279160,DDoS,1,1,0,True,False
279161,BENIGN,0,0,1,True,False
279192,BENIGN,0,0,1,True,False
279201,DDoS,1,1,0,True,False
279220,FTP-Patator,1,1,0,True,False
279227,DDoS,1,1,0,True,False
279233,BENIGN,0,0,1,True,False
279253,BENIGN,0,0,1,True,False
279268,BENIGN,0,0,1,True,False
279276,DDoS,1,1,0,True,False
279281,DDoS,1,1,0,True,False
279284,DDoS,1,1,0,True,False
279286,BENIGN,0,0,1,True,False
279295,DDoS,1,1,0,True,False
279301,DDoS,1,1,0,True,False
279330,DDoS,1,1,0,True,False
279338,BENIGN,0,0,1,True,False
279341,DDoS,1,1,0,True,False
279357,BENIGN,0,0,1,True,False
279365,DoS Hulk,1,1,0,True,False
279369,BENIGN,0,0,1,True,False
279372,BENIGN,0,0,1,True,False
279377,DDoS,1,1,0,True,False
279378,BENIGN,0,0,1,True,False
279391,BENIGN,0,0,1,True,False
279404,BENIGN,0,0,1,True,False
279406,BENIGN,0,0,1,True,False
279408,BENIGN,0,0,1,True,False
279413,DDoS,1,1,0,True,False
279416,BENIGN,0,0,1,True,False
279417,DDoS,1,1,0,True,False
279418,DDoS,1,1,0,True,False
279440,DDoS,1,1,0,True,False
279449,DDoS,1,1,0,True,False
279450,BENIGN,0,0,1,True,False
279452,DDoS,1,1,0,True,False
279454,BENIGN,0,0,1,True,False
279455,BENIGN,0,0,1,True,False
279474,BENIGN,0,0,1,True,False
279476,BENIGN,0,0,1,True,False
279477,DoS Hulk,1,1,0,True,False
279482,DDoS,1,1,0,True,False
279491,BENIGN,0,0,1,True,False
279496,BENIGN,0,0,1,True,False
279517,BENIGN,0,0,1,True,False
279563,BENIGN,0,0,1,True,False
279583,BENIGN,0,0,1,True,False
279585,DDoS,1,1,0,True,False
279593,DoS GoldenEye,1,1,0,True,False
279595,BENIGN,0,0,1,True,False
279600,BENIGN,0,0,1,True,False
279601,BENIGN,0,0,1,True,False
279611,DDoS,1,1,0,True,False
279615,DoS Hulk,1,1,0,True,False
279628,DDoS,1,1,0,True,False
279635,BENIGN,0,0,1,True,False
279652,Web Attack - Brute Force,1,1,0,True,False
279653,BENIGN,0,0,1,True,False
279666,BENIGN,0,0,1,True,False
279676,BENIGN,0,0,1,True,False
279682,DDoS,1,1,0,True,False
279683,BENIGN,0,0,1,True,False
279692,BENIGN,0,0,1,True,False
279694,DoS GoldenEye,1,1,0,True,False
279699,BENIGN,0,0,1,True,False
279701,DoS Hulk,1,1,0,True,False
279704,DoS Hulk,1,1,0,True,False
279711,DDoS,1,1,0,True,False
279716,BENIGN,0,0,1,True,False
279725,DDoS,1,1,0,True,False
279740,BENIGN,0,0,1,True,False
279745,DDoS,1,1,0,True,False
279756,BENIGN,0,0,1,True,False
279762,BENIGN,0,0,1,True,False
279766,DDoS,1,1,0,True,False
279775,DDoS,1,1,0,True,False
279779,Web Attack - Brute Force,1,1,0,True,False
279786,BENIGN,0,0,1,True,False
279800,BENIGN,0,0,1,True,False
279809,DoS GoldenEye,1,1,0,True,False
279813,BENIGN,0,0,1,True,False
279830,BENIGN,0,0,1,True,False
279832,PortScan,1,1,0,True,False
279835,DoS slowloris,1,1,0,True,False
279839,DDoS,1,1,0,True,False
279847,DDoS,1,1,0,True,False
279866,BENIGN,0,0,1,True,False
279870,DDoS,1,1,0,True,False
279871,BENIGN,0,0,1,True,False
279875,Web Attack - XSS,1,1,0,True,False
279882,BENIGN,0,0,1,True,False
279884,DDoS,1,1,0,True,False
279887,BENIGN,0,0,1,True,False
279892,BENIGN,0,0,1,True,False
279898,BENIGN,0,0,1,True,False
279899,DDoS,1,1,0,True,False
279904,BENIGN,0,0,1,True,False
279911,Web Attack - Brute Force,1,1,0,True,False
279912,BENIGN,0,0,1,True,False
279923,BENIGN,0,0,1,True,False
279930,BENIGN,0,0,1,True,False
279939,BENIGN,0,0,1,True,False
279940,DoS Hulk,1,1,0,True,False
279943,DoS Hulk,1,1,0,True,False
279954,BENIGN,0,0,1,True,False
279962,BENIGN,0,0,1,True,False
279966,DDoS,1,1,0,True,False
279975,BENIGN,0,0,1,True,False
279980,DDoS,1,1,0,True,False
279989,DDoS,1,1,0,True,False
280001,DDoS,1,1,0,True,False
280014,DDoS,1,1,0,True,False
280018,DoS Hulk,1,1,0,True,False
280021,DDoS,1,1,0,True,False
280026,BENIGN,0,0,1,True,False
280029,DDoS,1,1,0,True,False
280034,BENIGN,0,0,1,True,False
280044,BENIGN,0,0,1,True,False
280050,BENIGN,0,0,1,True,False
280053,DDoS,1,1,0,True,False
280057,DDoS,1,1,0,True,False
280062,DDoS,1,1,0,True,False
280066,DoS Hulk,1,1,0,True,False
280067,DDoS,1,1,0,True,False
280073,BENIGN,0,0,1,True,False
280094,BENIGN,0,0,1,True,False
280096,BENIGN,0,0,1,True,False
280102,DDoS,1,1,0,True,False
280111,DoS Hulk,1,1,0,True,False
280130,DDoS,1,1,0,True,False
280149,BENIGN,0,0,1,True,False
280151,DoS GoldenEye,1,1,0,True,False
280162,DDoS,1,1,0,True,False
280175,DoS Hulk,1,1,0,True,False
280176,BENIGN,0,0,1,True,False
280189,DoS Hulk,1,1,0,True,False
280199,BENIGN,0,0,1,True,False
280210,BENIGN,0,0,1,True,False
280216,DoS Hulk,1,1,0,True,False
280224,DoS GoldenEye,1,1,0,True,False
280247,BENIGN,0,0,1,True,False
280252,BENIGN,0,0,1,True,False
280255,DoS Hulk,1,1,0,True,False
280267,DDoS,1,1,0,True,False
280271,DDoS,1,1,0,True,False
280278,DDoS,1,1,0,True,False
280280,BENIGN,0,0,1,True,False
280281,BENIGN,0,0,1,True,False
280283,DoS Hulk,1,1,0,True,False
280285,BENIGN,0,0,1,True,False
280286,DDoS,1,1,0,True,False
280291,DoS GoldenEye,1,1,0,True,False
280297,DDoS,1,1,0,True,False
280301,BENIGN,0,0,1,True,False
280307,BENIGN,0,0,1,True,False
280313,DoS Hulk,1,1,0,True,False
280319,DDoS,1,1,0,True,False
280320,BENIGN,0,0,1,True,False
280321,DDoS,1,1,0,True,False
280322,DDoS,1,1,0,True,False
280334,BENIGN,0,0,1,True,False
280352,DDoS,1,1,0,True,False
280353,DoS Hulk,1,1,0,True,False
280378,DDoS,1,1,0,True,False
280391,DDoS,1,1,0,True,False
280408,DoS Hulk,1,1,0,True,False
280423,BENIGN,0,0,1,True,False
280438,DDoS,1,1,0,True,False
280447,BENIGN,0,0,1,True,False
280452,BENIGN,0,0,1,True,False
280454,DoS Slowhttptest,1,1,0,True,False
280466,BENIGN,0,0,1,True,False
280467,BENIGN,0,0,1,True,False
280475,BENIGN,0,0,1,True,False
280486,BENIGN,0,0,1,True,False
280496,DDoS,1,1,0,True,False
280509,DDoS,1,1,0,True,False
280513,BENIGN,0,0,1,True,False
280522,BENIGN,0,0,1,True,False
280523,BENIGN,0,0,1,True,False
280531,BENIGN,0,0,1,True,False
280541,BENIGN,0,0,1,True,False
280547,BENIGN,0,0,1,True,False
280548,BENIGN,0,0,1,True,False
280550,BENIGN,0,0,1,True,False
280552,DDoS,1,1,0,True,False
280558,BENIGN,0,0,1,True,False
280566,DDoS,1,1,0,True,False
280570,BENIGN,0,0,1,True,False
280576,BENIGN,0,0,1,True,False
280582,BENIGN,0,0,1,True,False
280595,DDoS,1,1,0,True,False
280603,DDoS,1,1,0,True,False
280607,BENIGN,0,0,1,True,False
280630,DoS Hulk,1,1,0,True,False
280631,BENIGN,0,0,1,True,False
280634,BENIGN,0,0,1,True,False
280635,BENIGN,0,0,1,True,False
280652,DDoS,1,1,0,True,False
280653,BENIGN,0,0,1,True,False
280654,DoS Hulk,1,1,0,True,False
280662,BENIGN,0,0,1,True,False
280668,BENIGN,0,0,1,True,False
280685,BENIGN,0,0,1,True,False
280690,BENIGN,0,0,1,True,False
280692,DoS Hulk,1,1,0,True,False
280693,BENIGN,0,0,1,True,False
280723,DDoS,1,1,0,True,False
280740,DDoS,1,1,0,True,False
280745,DoS slowloris,1,1,0,True,False
280746,DDoS,1,1,0,True,False
280751,BENIGN,0,0,1,True,False
280754,DoS Hulk,1,1,0,True,False
280781,DDoS,1,1,0,True,False
280784,BENIGN,0,0,1,True,False
280789,DoS Hulk,1,1,0,True,False
280798,DDoS,1,1,0,True,False
280803,BENIGN,0,0,1,True,False
280804,Web Attack - XSS,1,1,0,True,False
280813,BENIGN,0,0,1,True,False
280814,DoS Hulk,1,1,0,True,False
280837,DDoS,1,1,0,True,False
280839,BENIGN,0,0,1,True,False
280858,DDoS,1,1,0,True,False
280885,DDoS,1,1,0,True,False
280897,BENIGN,0,0,1,True,False
280899,BENIGN,0,0,1,True,False
280916,DDoS,1,1,0,True,False
280920,DoS Slowhttptest,1,1,0,True,False
280930,BENIGN,0,0,1,True,False
280947,BENIGN,0,0,1,True,False
280968,BENIGN,0,0,1,True,False
280976,DDoS,1,1,0,True,False
280977,DDoS,1,1,0,True,False
280985,BENIGN,0,0,1,True,False
280998,BENIGN,0,0,1,True,False
281011,DDoS,1,1,0,True,False
281021,DoS Hulk,1,1,0,True,False
281022,BENIGN,0,0,1,True,False
281028,BENIGN,0,0,1,True,False
281032,BENIGN,0,0,1,True,False
281041,BENIGN,0,0,1,True,False
281043,BENIGN,0,0,1,True,False
281044,BENIGN,0,0,1,True,False
281047,BENIGN,0,0,1,True,False
281050,DDoS,1,1,0,True,False
281071,DDoS,1,1,0,True,False
281090,BENIGN,0,0,1,True,False
281092,BENIGN,0,0,1,True,False
281093,BENIGN,0,0,1,True,False
281100,BENIGN,0,0,1,True,False
281111,BENIGN,0,0,1,True,False
281121,BENIGN,0,0,1,True,False
281128,BENIGN,0,0,1,True,False
281142,BENIGN,0,0,1,True,False
281159,DoS Hulk,1,1,0,True,False
281163,BENIGN,0,0,1,True,False
281166,DDoS,1,1,0,True,False
281168,BENIGN,0,0,1,True,False
281178,DoS Slowhttptest,1,1,0,True,False
281187,DDoS,1,1,0,True,False
281192,DDoS,1,1,0,True,False
281194,BENIGN,0,0,1,True,False
281198,DDoS,1,1,0,True,False
281201,DoS Hulk,1,1,0,True,False
281203,DoS slowloris,1,1,0,True,False
281211,BENIGN,0,0,1,True,False
281215,DDoS,1,1,0,True,False
281217,BENIGN,0,0,1,True,False
281223,BENIGN,0,0,1,True,False
281224,DDoS,1,1,0,True,False
281228,BENIGN,0,0,1,True,False
281234,FTP-Patator,1,1,0,True,False
281235,BENIGN,0,0,1,True,False
281248,BENIGN,0,0,1,True,False
281250,BENIGN,0,0,1,True,False
281258,DDoS,1,1,0,True,False
281267,DDoS,1,1,0,True,False
281286,DoS Hulk,1,1,0,True,False
281293,BENIGN,0,0,1,True,False
281310,DDoS,1,1,0,True,False
281375,BENIGN,0,0,1,True,False
281376,DoS slowloris,1,1,0,True,False
281385,BENIGN,0,0,1,True,False
281400,DoS Hulk,1,1,0,True,False
281404,BENIGN,0,0,1,True,False
281405,DoS Hulk,1,1,0,True,False
281411,DDoS,1,1,0,True,False
281427,DDoS,1,1,0,True,False
281438,BENIGN,0,0,1,True,False
281449,BENIGN,0,0,1,True,False
281453,DoS Hulk,1,1,0,True,False
281457,BENIGN,0,0,1,True,False
281459,DDoS,1,1,0,True,False
281462,BENIGN,0,0,1,True,False
281469,BENIGN,0,0,1,True,False
281476,DoS Slowhttptest,1,1,0,True,False
281480,BENIGN,0,0,1,True,False
281485,BENIGN,0,0,1,True,False
281488,DDoS,1,1,0,True,False
281503,BENIGN,0,0,1,True,False
281511,DDoS,1,1,0,True,False
281516,BENIGN,0,0,1,True,False
281534,DoS Hulk,1,1,0,True,False
281538,BENIGN,0,0,1,True,False
281543,DDoS,1,1,0,True,False
281551,DDoS,1,1,0,True,False
281555,BENIGN,0,0,1,True,False
281557,BENIGN,0,0,1,True,False
281580,DDoS,1,1,0,True,False
281587,BENIGN,0,0,1,True,False
281609,DoS Hulk,1,1,0,True,False
281619,BENIGN,0,0,1,True,False
281622,BENIGN,0,0,1,True,False
281642,DoS Hulk,1,1,0,True,False
281650,BENIGN,0,0,1,True,False
281656,BENIGN,0,0,1,True,False
281674,BENIGN,0,0,1,True,False
281684,DDoS,1,1,0,True,False
281690,BENIGN,0,0,1,True,False
281694,DoS Hulk,1,1,0,True,False
281697,DDoS,1,1,0,True,False
281707,BENIGN,0,0,1,True,False
281715,DDoS,1,1,0,True,False
281721,DDoS,1,1,0,True,False
281722,BENIGN,0,0,1,True,False
281727,DDoS,1,1,0,True,False
281729,DDoS,1,1,0,True,False
281737,BENIGN,0,0,1,True,False
281744,BENIGN,0,0,1,True,False
281749,BENIGN,0,0,1,True,False
281752,DoS slowloris,1,1,0,True,False
281754,BENIGN,0,0,1,True,False
281757,DDoS,1,1,0,True,False
281758,BENIGN,0,0,1,True,False
281759,DDoS,1,1,0,True,False
281787,BENIGN,0,0,1,True,False
281798,BENIGN,0,0,1,True,False
281801,BENIGN,0,0,1,True,False
281822,DDoS,1,1,0,True,False
281833,DoS Hulk,1,1,0,True,False
281847,DoS GoldenEye,1,1,0,True,False
281849,DDoS,1,1,0,True,False
281853,BENIGN,0,0,1,True,False
281865,DDoS,1,1,0,True,False
281868,BENIGN,0,0,1,True,False
281872,BENIGN,0,0,1,True,False
281884,BENIGN,0,0,1,True,False
281885,DDoS,1,1,0,True,False
281887,DoS Hulk,1,1,0,True,False
281899,DoS GoldenEye,1,1,0,True,False
281903,DDoS,1,1,0,True,False
281925,DDoS,1,1,0,True,False
281933,BENIGN,0,0,1,True,False
281939,DoS Hulk,1,1,0,True,False
281941,BENIGN,0,0,1,True,False
281960,BENIGN,0,0,1,True,False
281967,BENIGN,0,0,1,True,False
281973,BENIGN,0,0,1,True,False
281991,DDoS,1,1,0,True,False
281994,BENIGN,0,0,1,True,False
281999,DDoS,1,1,0,True,False
282000,DDoS,1,1,0,True,False
282010,BENIGN,0,0,1,True,False
282012,BENIGN,0,0,1,True,False
282020,BENIGN,0,0,1,True,False
282028,BENIGN,0,0,1,True,False
282049,DDoS,1,1,0,True,False
282071,DDoS,1,1,0,True,False
282073,BENIGN,0,0,1,True,False
282092,DDoS,1,1,0,True,False
282093,DDoS,1,1,0,True,False
282095,DoS Hulk,1,1,0,True,False
282119,BENIGN,0,0,1,True,False
282120,DDoS,1,1,0,True,False
282128,DoS Hulk,1,1,0,True,False
282135,DDoS,1,1,0,True,False
282145,DoS Hulk,1,1,0,True,False
282149,DoS Hulk,1,1,0,True,False
282150,BENIGN,0,0,1,True,False
282158,DDoS,1,1,0,True,False
282163,DDoS,1,1,0,True,False
282164,BENIGN,0,0,1,True,False
282170,BENIGN,0,0,1,True,False
282177,BENIGN,0,0,1,True,False
282180,DoS Hulk,1,1,0,True,False
282182,DDoS,1,1,0,True,False
282197,DDoS,1,1,0,True,False
282203,BENIGN,0,0,1,True,False
282204,BENIGN,0,0,1,True,False
282212,BENIGN,0,0,1,True,False
282214,BENIGN,0,0,1,True,False
282224,BENIGN,0,0,1,True,False
282230,BENIGN,0,0,1,True,False
282247,BENIGN,0,0,1,True,False
282255,DDoS,1,1,0,True,False
282257,BENIGN,0,0,1,True,False
282261,DDoS,1,1,0,True,False
282267,DDoS,1,1,0,True,False
282282,BENIGN,0,0,1,True,False
282292,BENIGN,0,0,1,True,False
282304,DDoS,1,1,0,True,False
282311,Bot,1,1,0,True,False
282312,BENIGN,0,0,1,True,False
282327,BENIGN,0,0,1,True,False
282329,DDoS,1,1,0,True,False
282332,DDoS,1,1,0,True,False
282337,DoS Hulk,1,1,0,True,False
282343,DDoS,1,1,0,True,False
282346,BENIGN,0,0,1,True,False
282352,BENIGN,0,0,1,True,False
282355,BENIGN,0,0,1,True,False
282357,BENIGN,0,0,1,True,False
282360,DDoS,1,1,0,True,False
282361,BENIGN,0,0,1,True,False
282364,DDoS,1,1,0,True,False
282381,DoS GoldenEye,1,1,0,True,False
282396,BENIGN,0,0,1,True,False
282406,DoS Hulk,1,1,0,True,False
282407,BENIGN,0,0,1,True,False
282411,BENIGN,0,0,1,True,False
282417,DoS Hulk,1,1,0,True,False
282418,BENIGN,0,0,1,True,False
282430,BENIGN,0,0,1,True,False
282437,BENIGN,0,0,1,True,False
282439,DDoS,1,1,0,True,False
282452,DDoS,1,1,0,True,False
282461,BENIGN,0,0,1,True,False
282464,DoS Hulk,1,1,0,True,False
282466,BENIGN,0,0,1,True,False
282482,BENIGN,0,0,1,True,False
282490,BENIGN,0,0,1,True,False
282529,BENIGN,0,0,1,True,False
282534,BENIGN,0,0,1,True,False
282535,BENIGN,0,0,1,True,False
282541,BENIGN,0,0,1,True,False
282542,DoS Hulk,1,1,0,True,False
282555,BENIGN,0,0,1,True,False
282558,BENIGN,0,0,1,True,False
282566,DDoS,1,1,0,True,False
282567,BENIGN,0,0,1,True,False
282570,DDoS,1,1,0,True,False
282572,BENIGN,0,0,1,True,False
282584,BENIGN,0,0,1,True,False
282599,BENIGN,0,0,1,True,False
282614,BENIGN,0,0,1,True,False
282631,DoS Hulk,1,1,0,True,False
282632,DoS Hulk,1,1,0,True,False
282641,BENIGN,0,0,1,True,False
282643,DDoS,1,1,0,True,False
282650,BENIGN,0,0,1,True,False
282663,DoS slowloris,1,1,0,True,False
282669,DDoS,1,1,0,True,False
282675,DDoS,1,1,0,True,False
282680,BENIGN,0,0,1,True,False
282688,DoS Hulk,1,1,0,True,False
282690,BENIGN,0,0,1,True,False
282692,BENIGN,0,0,1,True,False
282699,DDoS,1,1,0,True,False
282722,DoS Hulk,1,1,0,True,False
282727,BENIGN,0,0,1,True,False
282758,DoS Hulk,1,1,0,True,False
282773,BENIGN,0,0,1,True,False
282775,BENIGN,0,0,1,True,False
282780,BENIGN,0,0,1,True,False
282794,BENIGN,0,0,1,True,False
282808,DDoS,1,1,0,True,False
282810,BENIGN,0,0,1,True,False
282811,BENIGN,0,0,1,True,False
282812,BENIGN,0,0,1,True,False
282841,DoS Hulk,1,1,0,True,False
282872,DDoS,1,1,0,True,False
282876,BENIGN,0,0,1,True,False
282878,BENIGN,0,0,1,True,False
282879,DDoS,1,1,0,True,False
282898,BENIGN,0,0,1,True,False
282902,DDoS,1,1,0,True,False
282920,DoS Hulk,1,1,0,True,False
282930,DoS Hulk,1,1,0,True,False
282937,BENIGN,0,0,1,True,False
282938,BENIGN,0,0,1,True,False
282939,BENIGN,0,0,1,True,False
282942,DDoS,1,1,0,True,False
282945,DDoS,1,1,0,True,False
282951,BENIGN,0,0,1,True,False
282963,BENIGN,0,0,1,True,False
282965,BENIGN,0,0,1,True,False
282972,BENIGN,0,0,1,True,False
282977,BENIGN,0,0,1,True,False
282980,BENIGN,0,0,1,True,False
282992,DoS GoldenEye,1,1,0,True,False
283006,DDoS,1,1,0,True,False
283018,BENIGN,0,0,1,True,False
283033,BENIGN,0,0,1,True,False
283048,BENIGN,0,0,1,True,False
283052,BENIGN,0,0,1,True,False
283056,BENIGN,0,0,1,True,False
283069,BENIGN,0,0,1,True,False
283101,DDoS,1,1,0,True,False
283117,DoS Hulk,1,1,0,True,False
283122,DDoS,1,1,0,True,False
283129,DoS Hulk,1,1,0,True,False
283132,BENIGN,0,0,1,True,False
283139,BENIGN,0,0,1,True,False
283146,BENIGN,0,0,1,True,False
283151,BENIGN,0,0,1,True,False
283156,DDoS,1,1,0,True,False
283160,DDoS,1,1,0,True,False
283172,DDoS,1,1,0,True,False
283174,DoS Hulk,1,1,0,True,False
283178,DDoS,1,1,0,True,False
283188,BENIGN,0,0,1,True,False
283193,DoS Hulk,1,1,0,True,False
283194,BENIGN,0,0,1,True,False
283195,BENIGN,0,0,1,True,False
283205,BENIGN,0,0,1,True,False
283214,BENIGN,0,0,1,True,False
283223,DoS GoldenEye,1,1,0,True,False
283226,DDoS,1,1,0,True,False
283229,DDoS,1,1,0,True,False
283268,BENIGN,0,0,1,True,False
283273,BENIGN,0,0,1,True,False
283301,BENIGN,0,0,1,True,False
283302,DDoS,1,1,0,True,False
283304,DoS slowloris,1,0,1,False,True
283305,DDoS,1,1,0,True,False
283308,DoS GoldenEye,1,1,0,True,False
283310,DDoS,1,1,0,True,False
283315,DoS Hulk,1,1,0,True,False
283320,DDoS,1,1,0,True,False
283324,DoS Hulk,1,1,0,True,False
283327,BENIGN,0,0,1,True,False
283334,BENIGN,0,0,1,True,False
283345,BENIGN,0,0,1,True,False
283357,BENIGN,0,0,1,True,False
283369,DDoS,1,1,0,True,False
283370,DDoS,1,1,0,True,False
283381,BENIGN,0,0,1,True,False
283389,BENIGN,0,0,1,True,False
283390,BENIGN,0,0,1,True,False
283391,BENIGN,0,0,1,True,False
283398,BENIGN,0,0,1,True,False
283402,BENIGN,0,0,1,True,False
283406,DDoS,1,1,0,True,False
283407,BENIGN,0,0,1,True,False
283418,DDoS,1,1,0,True,False
283425,BENIGN,0,0,1,True,False
283439,DoS slowloris,1,1,0,True,False
283459,DDoS,1,1,0,True,False
283460,BENIGN,0,0,1,True,False
283471,BENIGN,0,0,1,True,False
283491,BENIGN,0,0,1,True,False
283503,BENIGN,0,0,1,True,False
283504,DDoS,1,1,0,True,False
283511,DDoS,1,1,0,True,False
283514,DoS Hulk,1,1,0,True,False
283519,Web Attack - Brute Force,1,1,0,True,False
283525,BENIGN,0,0,1,True,False
283583,DoS Hulk,1,1,0,True,False
283584,DoS Hulk,1,1,0,True,False
283601,BENIGN,0,0,1,True,False
283604,DDoS,1,1,0,True,False
283605,DDoS,1,1,0,True,False
283616,BENIGN,0,0,1,True,False
283627,BENIGN,0,0,1,True,False
283630,BENIGN,0,0,1,True,False
283633,BENIGN,0,0,1,True,False
283654,DoS Hulk,1,1,0,True,False
283659,FTP-Patator,1,1,0,True,False
283663,DDoS,1,1,0,True,False
283665,DDoS,1,1,0,True,False
283667,DoS Hulk,1,1,0,True,False
283675,BENIGN,0,0,1,True,False
283679,DDoS,1,1,0,True,False
283685,DDoS,1,1,0,True,False
283689,DDoS,1,1,0,True,False
283690,BENIGN,0,0,1,True,False
283693,DDoS,1,1,0,True,False
283697,BENIGN,0,0,1,True,False
283706,DDoS,1,1,0,True,False
283714,BENIGN,0,0,1,True,False
283716,BENIGN,0,0,1,True,False
283717,DoS Hulk,1,1,0,True,False
283720,DoS Hulk,1,1,0,True,False
283726,DoS Hulk,1,1,0,True,False
283742,DDoS,1,1,0,True,False
283752,DDoS,1,1,0,True,False
283757,DDoS,1,1,0,True,False
283762,DDoS,1,1,0,True,False
283773,BENIGN,0,0,1,True,False
283775,DDoS,1,1,0,True,False
283782,DDoS,1,1,0,True,False
283785,DoS Hulk,1,1,0,True,False
283790,DDoS,1,1,0,True,False
283793,BENIGN,0,0,1,True,False
283794,BENIGN,0,0,1,True,False
283795,BENIGN,0,0,1,True,False
283809,DDoS,1,1,0,True,False
283816,DoS GoldenEye,1,1,0,True,False
283840,BENIGN,0,0,1,True,False
283856,DDoS,1,1,0,True,False
283869,BENIGN,0,0,1,True,False
283876,BENIGN,0,0,1,True,False
283881,DDoS,1,1,0,True,False
283896,BENIGN,0,0,1,True,False
283907,BENIGN,0,0,1,True,False
283926,BENIGN,0,0,1,True,False
283927,BENIGN,0,0,1,True,False
283934,BENIGN,0,0,1,True,False
283941,BENIGN,0,0,1,True,False
283947,DDoS,1,1,0,True,False
283951,BENIGN,0,0,1,True,False
283956,BENIGN,0,0,1,True,False
283958,DDoS,1,1,0,True,False
283967,DDoS,1,1,0,True,False
283976,DoS Hulk,1,1,0,True,False
283990,DDoS,1,1,0,True,False
283994,DDoS,1,1,0,True,False
283996,BENIGN,0,0,1,True,False
284009,DoS slowloris,1,1,0,True,False
284024,BENIGN,0,0,1,True,False
284025,BENIGN,0,0,1,True,False
284028,BENIGN,0,0,1,True,False
284029,PortScan,1,1,0,True,False
284032,BENIGN,0,0,1,True,False
284035,DoS slowloris,1,0,1,False,True
284038,BENIGN,0,0,1,True,False
284051,BENIGN,0,0,1,True,False
284054,BENIGN,0,0,1,True,False
284058,DDoS,1,1,0,True,False
284060,DoS slowloris,1,0,1,False,True
284067,BENIGN,0,0,1,True,False
284068,BENIGN,0,0,1,True,False
284071,BENIGN,0,0,1,True,False
284078,DoS Hulk,1,1,0,True,False
284106,DDoS,1,1,0,True,False
284107,FTP-Patator,1,1,0,True,False
284110,DDoS,1,1,0,True,False
284114,DoS slowloris,1,0,1,False,True
284136,DDoS,1,1,0,True,False
284152,DDoS,1,1,0,True,False
284153,BENIGN,0,0,1,True,False
284160,BENIGN,0,0,1,True,False
284172,BENIGN,0,0,1,True,False
284181,DDoS,1,1,0,True,False
284186,BENIGN,0,0,1,True,False
284200,DDoS,1,1,0,True,False
284223,BENIGN,0,0,1,True,False
284233,BENIGN,0,0,1,True,False
284237,DoS Hulk,1,1,0,True,False
284241,BENIGN,0,0,1,True,False
284248,DDoS,1,1,0,True,False
284262,BENIGN,0,0,1,True,False
284267,BENIGN,0,0,1,True,False
284276,BENIGN,0,0,1,True,False
284282,BENIGN,0,0,1,True,False
284292,DDoS,1,1,0,True,False
284301,DoS Hulk,1,1,0,True,False
284313,DDoS,1,1,0,True,False
284317,BENIGN,0,0,1,True,False
284335,BENIGN,0,0,1,True,False
284340,BENIGN,0,0,1,True,False
284341,DDoS,1,1,0,True,False
284342,BENIGN,0,0,1,True,False
284349,DDoS,1,1,0,True,False
284365,DDoS,1,1,0,True,False
284366,DoS slowloris,1,1,0,True,False
284367,BENIGN,0,0,1,True,False
284372,BENIGN,0,0,1,True,False
284394,BENIGN,0,0,1,True,False
284397,DDoS,1,1,0,True,False
284418,DDoS,1,1,0,True,False
284419,DDoS,1,1,0,True,False
284425,DDoS,1,1,0,True,False
284435,BENIGN,0,0,1,True,False
284440,DDoS,1,1,0,True,False
284445,DDoS,1,1,0,True,False
284451,DDoS,1,1,0,True,False
284462,BENIGN,0,0,1,True,False
284465,BENIGN,0,0,1,True,False
284466,BENIGN,0,0,1,True,False
284467,DDoS,1,1,0,True,False
284471,DDoS,1,1,0,True,False
284474,DDoS,1,1,0,True,False
284475,DDoS,1,1,0,True,False
284478,BENIGN,0,0,1,True,False
284484,BENIGN,0,0,1,True,False
284491,BENIGN,0,0,1,True,False
284495,BENIGN,0,0,1,True,False
284502,BENIGN,0,0,1,True,False
284507,BENIGN,0,0,1,True,False
284515,DDoS,1,1,0,True,False
284518,BENIGN,0,0,1,True,False
284524,DDoS,1,1,0,True,False
284525,DoS slowloris,1,1,0,True,False
284527,BENIGN,0,0,1,True,False
284539,BENIGN,0,0,1,True,False
284545,DoS Slowhttptest,1,1,0,True,False
284551,DoS slowloris,1,1,0,True,False
284559,DDoS,1,1,0,True,False
284567,DDoS,1,1,0,True,False
284569,BENIGN,0,0,1,True,False
284571,BENIGN,0,0,1,True,False
284573,BENIGN,0,0,1,True,False
284578,BENIGN,0,0,1,True,False
284591,DDoS,1,1,0,True,False
284593,DDoS,1,1,0,True,False
284609,BENIGN,0,0,1,True,False
284622,DDoS,1,1,0,True,False
